Vertices: 301
0	4	0	1	0	0	
0.01	3.9801	0	1	0	0	
0.02	3.9604	0	1	0	0	
0.03	3.9409	0	1	0	0	
0.04	3.9216	0	1	0	0	
0.05	3.9025	0	1	0	0	
0.06	3.8836	0	1	0	0	
0.07	3.8649	0	1	0	0	
0.08	3.8464	0	1	0	0	
0.09	3.8281	0	1	0	0	
0.1	3.81	0	1	0	0	
0.11	3.7921	0	1	0	0	
0.12	3.7744	0	1	0	0	
0.13	3.7569	0	1	0	0	
0.14	3.7396	0	1	0	0	
0.15	3.7225	0	1	0	0	
0.16	3.7056	0	1	0	0	
0.17	3.6889	0	1	0	0	
0.18	3.6724	0	1	0	0	
0.19	3.6561	0	1	0	0	
0.2	3.64	0	1	0	0	
0.21	3.6241	0	1	0	0	
0.22	3.6084	0	1	0	0	
0.23	3.5929	0	1	0	0	
0.24	3.5776	0	1	0	0	
0.25	3.5625	0	1	0	0	
0.26	3.5476	0	1	0	0	
0.27	3.5329	0	1	0	0	
0.28	3.5184	0	1	0	0	
0.29	3.5041	0	1	0	0	
0.3	3.49	0	1	0	0	
0.31	3.4761	0	1	0	0	
0.32	3.4624	0	1	0	0	
0.33	3.4489	0	1	0	0	
0.34	3.4356	0	1	0	0	
0.35	3.4225	0	1	0	0	
0.36	3.4096	0	1	0	0	
0.37	3.3969	0	1	0	0	
0.38	3.3844	0	1	0	0	
0.39	3.3721	0	1	0	0	
0.4	3.36	0	1	0	0	
0.41	3.3481	0	1	0	0	
0.42	3.3364	0	1	0	0	
0.43	3.3249	0	1	0	0	
0.44	3.3136	0	1	0	0	
0.45	3.3025	0	1	0	0	
0.46	3.2916	0	1	0	0	
0.47	3.2809	0	1	0	0	
0.48	3.2704	0	1	0	0	
0.49	3.2601	0	1	0	0	
0.5	3.25	0	1	0	0	
0.51	3.2401	0	1	0	0	
0.52	3.2304	0	1	0	0	
0.53	3.2209	0	1	0	0	
0.54	3.2116	0	1	0	0	
0.55	3.2025	0	1	0	0	
0.56	3.1936	0	1	0	0	
0.57	3.1849	0	1	0	0	
0.58	3.1764	0	1	0	0	
0.59	3.1681	0	1	0	0	
0.6	3.16	0	1	0	0	
0.61	3.1521	0	1	0	0	
0.62	3.1444	0	1	0	0	
0.63	3.1369	0	1	0	0	
